Plot Title: ACWA-PC15%,,,,,,,,
#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 20847370, SEN S/N: 20847370)","Temp, °C (LGR S/N: 20847370, SEN S/N: 20847370)",Coupler Detached (LGR S/N: 20847370),Coupler Attached (LGR S/N: 20847370),Host Connected (LGR S/N: 20847370),Stopped (LGR S/N: 20847370),End Of File (LGR S/N: 20847370)
2047,22/10/12 23:00:00,17.6,12.15,,,,,
2048,22/10/12 23:30:00,17.6,12.09,,,,,
2049,22/10/13 00:00:00,17.6,12.04,,,,,
2050,22/10/13 00:30:00,17.2,11.99,,,,,
2051,22/10/13 01:00:00,17.2,11.94,,,,,
2052,22/10/13 01:30:00,17.2,11.88,,,,,
2053,22/10/13 02:00:00,17.6,11.85,,,,,
2054,22/10/13 02:30:00,17.2,11.79,,,,,
2055,22/10/13 03:00:00,17.2,11.75,,,,,
2056,22/10/13 03:30:00,17.2,11.71,,,,,
2057,22/10/13 04:00:00,17.2,11.63,,,,,
2058,22/10/13 04:30:00,17.2,11.59,,,,,
2059,22/10/13 05:00:00,17.2,11.54,,,,,
2060,22/10/13 05:30:00,17.2,11.48,,,,,
2061,22/10/13 06:00:00,17.2,11.43,,,,,
2062,22/10/13 06:30:00,17.2,11.37,,,,,
2063,22/10/13 07:00:00,16.8,11.32,,,,,
2064,22/10/13 07:30:00,17.2,11.25,,,,,
2065,22/10/13 08:00:00,17.2,11.23,,,,,
2066,22/10/13 08:30:00,16.4,11.21,,,,,
2067,22/10/13 09:00:00,16.4,11.19,,,,,
2068,22/10/13 09:30:00,16.4,11.21,,,,,
2069,22/10/13 10:00:00,16.4,11.26,,,,,
2070,22/10/13 10:30:00,16.4,11.33,,,,,
2071,22/10/13 11:00:00,16.1,11.44,,,,,
2072,22/10/13 11:30:00,16.1,11.55,,,,,
2073,22/10/13 12:00:00,15.7,11.66,,,,,
2074,22/10/13 12:30:00,16.0,11.76,,,,,
2075,22/10/13 13:00:00,15.7,11.85,,,,,
2076,22/10/13 13:30:00,16.4,11.89,,,,,
2077,22/10/13 14:00:00,16.0,11.99,,,,,
2078,22/10/13 14:30:00,16.4,11.98,,,,,
2079,22/10/13 15:00:00,42.8,17.44,,,,,
2080,22/10/13 15:30:00,32.4,17.18,,,,,
2081,22/10/13 16:00:00,33.6,16.48,,,,,
2082,22/10/13 16:30:00,37.1,16.09,,,,,
2083,22/10/13 17:00:00,37.9,15.62,,,,,
2084,22/10/13 17:30:00,39.0,14.99,,,,,
2085,22/10/13 18:00:00,45.3,13.45,,,,,
2086,22/10/13 18:30:00,45.7,12.69,,,,,
2087,22/10/13 19:00:00,47.6,12.15,,,,,
2088,22/10/13 19:30:00,50.2,14.43,,,,,
2089,22/10/13 20:00:00,52.8,17.50,,,,,
2090,22/10/13 20:30:00,52.6,19.40,,,,,
2091,22/10/13 21:00:00,52.6,20.62,,,,,
2092,22/10/13 21:30:00,52.9,21.48,,,,,
2093,22/10/13 22:00:00,53.6,22.20,,,,,
2094,22/10/13 22:30:00,55.2,22.53,,,,,
2095,22/10/13 23:00:00,57.1,22.71,,,,,
2096,22/10/13 23:30:00,60.1,22.85,,,,,
2097,22/10/14 00:00:00,62.8,22.94,,,,,
2098,22/10/14 00:30:00,65.4,23.02,,,,,
2099,22/10/14 01:00:00,70.4,23.07,,,,,
2100,22/10/14 01:30:00,73.1,23.10,,,,,
2101,22/10/14 02:00:00,73.5,23.14,,,,,
2102,22/10/14 02:30:00,75.8,23.16,,,,,
2103,22/10/14 03:00:00,79.6,23.18,,,,,
2104,22/10/14 03:30:00,78.8,23.19,,,,,
2105,22/10/14 04:00:00,75.4,23.20,,,,,
2106,22/10/14 04:30:00,76.9,23.21,,,,,
2107,22/10/14 05:00:00,78.4,23.22,,,,,
2108,22/10/14 05:30:00,80.4,23.22,,,,,
2109,22/10/14 06:00:00,82.3,23.22,,,,,
2110,22/10/14 06:30:00,83.8,23.24,,,,,
2111,22/10/14 07:00:00,85.0,23.25,,,,,
2112,22/10/14 07:30:00,86.9,23.25,,,,,
2113,22/10/14 08:00:00,88.4,23.26,,,,,
2114,22/10/14 08:30:00,90.7,23.37,,,,,
2115,22/10/14 09:00:00,70.5,21.36,,,,,
2116,22/10/14 09:30:00,45.3,19.91,,,,,
2117,22/10/14 10:00:00,39.2,19.59,,,,,
2118,22/10/14 10:30:00,40.0,19.67,,,,,
2119,22/10/14 11:00:00,29.3,19.90,,,,,
2120,22/10/14 11:30:00,4.1,20.08,,,,,
2121,22/10/14 12:00:00,5.6,20.52,,,,,
2122,22/10/14 12:30:00,5.6,20.84,,,,,
2123,22/10/14 13:00:00,5.6,21.06,,,,,
2124,22/10/14 13:30:00,5.6,21.12,,,,,
2125,22/10/14 14:00:00,3.7,21.12,,,,,
2126,22/10/14 14:30:00,5.6,21.14,,,,,
2127,22/10/14 15:00:00,5.6,21.25,,,,,
2128,22/10/14 15:30:00,5.6,21.47,,,,,
2129,22/10/14 16:00:00,5.6,21.69,,,,,
2130,22/10/14 16:30:00,5.6,21.81,,,,,
2131,22/10/14 17:00:00,5.6,21.84,,,,,
2132,22/10/14 17:30:00,3.7,21.84,,,,,
2133,22/10/14 18:00:00,5.6,21.87,,,,,
2134,22/10/14 18:30:00,5.6,21.97,,,,,
2135,22/10/14 19:00:00,3.7,22.06,,,,,
2136,22/10/14 19:30:00,5.6,22.13,,,,,
2137,22/10/14 20:00:00,5.6,22.21,,,,,
2138,22/10/14 20:30:00,5.6,22.30,,,,,
2139,22/10/14 21:00:00,3.7,22.40,,,,,
2140,22/10/14 21:30:00,15.5,22.57,,,,,
2141,22/10/14 22:00:00,5.6,22.62,,,,,
2142,22/10/14 22:30:00,5.6,22.71,,,,,
2143,22/10/14 23:00:00,5.6,22.86,,,,,
2144,22/10/14 23:30:00,5.6,22.99,,,,,
2145,22/10/15 00:00:00,5.6,23.07,,,,,
2146,22/10/15 00:30:00,15.5,23.13,,,,,
2147,22/10/15 01:00:00,5.6,23.20,,,,,
2148,22/10/15 01:30:00,5.6,23.27,,,,,
2149,22/10/15 02:00:00,5.6,23.38,,,,,
2150,22/10/15 02:30:00,5.6,23.43,,,,,
2151,22/10/15 03:00:00,3.7,23.46,,,,,
2152,22/10/15 03:30:00,3.7,23.48,,,,,
2153,22/10/15 04:00:00,5.6,23.48,,,,,
2154,22/10/15 04:30:00,5.6,23.50,,,,,
2155,22/10/15 05:00:00,3.7,23.52,,,,,
2156,22/10/15 05:30:00,5.6,23.53,,,,,
2157,22/10/15 06:00:00,5.6,23.61,,,,,
2158,22/10/15 06:30:00,5.6,23.69,,,,,
2159,22/10/15 07:00:00,5.6,23.74,,,,,
2160,22/10/15 07:30:00,5.6,23.71,,,,,
2161,22/10/15 08:00:00,5.6,23.65,,,,,
2162,22/10/15 08:30:00,5.6,23.55,,,,,
2163,22/10/15 09:00:00,5.6,23.53,,,,,
2164,22/10/15 09:30:00,5.6,23.64,,,,,
2165,22/10/15 10:00:00,3.7,23.65,,,,,
2166,22/10/15 10:30:00,5.6,23.66,,,,,
2167,22/10/15 11:00:00,5.6,23.65,,,,,
2168,22/10/15 11:30:00,5.6,23.69,,,,,
2169,22/10/15 12:00:00,5.6,23.64,,,,,
2170,22/10/15 12:30:00,5.6,23.60,,,,,
2171,22/10/15 13:00:00,3.7,23.58,,,,,
2172,22/10/15 13:30:00,15.5,23.55,,,,,
2173,22/10/15 14:00:00,3.7,23.54,,,,,
2174,22/10/15 14:30:00,5.6,23.50,,,,,
2175,22/10/15 15:00:00,5.6,23.48,,,,,
2176,22/10/15 15:30:00,15.5,23.44,,,,,
2177,22/10/15 16:00:00,3.7,23.41,,,,,
2178,22/10/15 16:30:00,5.6,23.38,,,,,
2179,22/10/15 17:00:00,5.6,23.36,,,,,
2180,22/10/15 17:30:00,3.7,23.32,,,,,
2181,22/10/15 18:00:00,5.6,23.29,,,,,
2182,22/10/15 18:30:00,5.6,23.26,,,,,
2183,22/10/15 19:00:00,5.6,23.25,,,,,
2184,22/10/15 19:30:00,5.6,23.25,,,,,
2185,22/10/15 20:00:00,5.6,23.25,,,,,
2186,22/10/15 20:30:00,3.7,23.27,,,,,
2187,22/10/15 21:00:00,5.6,23.30,,,,,
2188,22/10/15 21:30:00,5.6,23.32,,,,,
2189,22/10/15 22:00:00,6.4,23.33,,,,,
2190,22/10/15 22:30:00,5.6,23.37,,,,,
2191,22/10/15 23:00:00,5.6,23.41,,,,,
2192,22/10/15 23:30:00,5.6,23.44,,,,,
2193,22/10/16 00:00:00,5.6,23.47,,,,,
2194,22/10/16 00:30:00,5.6,23.50,,,,,
2195,22/10/16 01:00:00,5.6,23.53,,,,,
2196,22/10/16 01:30:00,3.7,23.54,,,,,
2197,22/10/16 02:00:00,5.6,23.57,,,,,
2198,22/10/16 02:30:00,5.6,23.59,,,,,
2199,22/10/16 03:00:00,5.6,23.63,,,,,
2200,22/10/16 03:30:00,5.6,23.69,,,,,
2201,22/10/16 04:00:00,3.7,23.75,,,,,
2202,22/10/16 04:30:00,5.6,23.77,,,,,
2203,22/10/16 05:00:00,5.6,23.77,,,,,
2204,22/10/16 05:30:00,5.6,23.76,,,,,
2205,22/10/16 06:00:00,5.6,23.75,,,,,
2206,22/10/16 06:30:00,3.7,23.74,,,,,
2207,22/10/16 07:00:00,5.6,23.72,,,,,
2208,22/10/16 07:30:00,5.6,23.71,,,,,
2209,22/10/16 08:00:00,3.7,23.71,,,,,
2210,22/10/16 08:30:00,5.6,23.71,,,,,
2211,22/10/16 09:00:00,3.7,23.72,,,,,
2212,22/10/16 09:30:00,5.6,23.74,,,,,
2213,22/10/16 10:00:00,5.6,23.71,,,,,
2214,22/10/16 10:30:00,5.6,23.70,,,,,
2215,22/10/16 11:00:00,5.6,23.74,,,,,
2216,22/10/16 11:30:00,3.7,23.70,,,,,
2217,22/10/16 12:00:00,5.6,23.65,,,,,
2218,22/10/16 12:30:00,5.6,23.60,,,,,
2219,22/10/16 13:00:00,5.6,23.55,,,,,
2220,22/10/16 13:30:00,3.7,23.52,,,,,
2221,22/10/16 14:00:00,5.6,23.47,,,,,
2222,22/10/16 14:30:00,5.6,23.42,,,,,
2223,22/10/16 15:00:00,5.6,23.37,,,,,
2224,22/10/16 15:30:00,5.6,23.32,,,,,
2225,22/10/16 16:00:00,5.6,23.30,,,,,
2226,22/10/16 16:30:00,5.6,23.26,,,,,
2227,22/10/16 17:00:00,5.6,23.22,,,,,
2228,22/10/16 17:30:00,5.6,23.19,,,,,
2229,22/10/16 18:00:00,3.7,23.15,,,,,
2230,22/10/16 18:30:00,5.6,23.10,,,,,
2231,22/10/16 19:00:00,5.6,23.08,,,,,
2232,22/10/16 19:30:00,5.6,23.07,,,,,
2233,22/10/16 20:00:00,15.5,23.07,,,,,
2234,22/10/16 20:30:00,5.6,23.07,,,,,
2235,22/10/16 21:00:00,5.6,23.08,,,,,
2236,22/10/16 21:30:00,3.7,23.08,,,,,
2237,22/10/16 22:00:00,5.6,23.09,,,,,
2238,22/10/16 22:30:00,3.7,23.11,,,,,
2239,22/10/16 23:00:00,3.7,23.13,,,,,
2240,22/10/16 23:30:00,5.6,23.18,,,,,
2241,22/10/17 00:00:00,5.6,23.22,,,,,
2242,22/10/17 00:30:00,5.6,23.27,,,,,
2243,22/10/17 01:00:00,5.6,23.35,,,,,
2244,22/10/17 01:30:00,5.6,23.41,,,,,
2245,22/10/17 02:00:00,5.6,23.47,,,,,
2246,22/10/17 02:30:00,3.7,23.50,,,,,
2247,22/10/17 03:00:00,3.7,23.53,,,,,
2248,22/10/17 03:30:00,5.6,23.57,,,,,
2249,22/10/17 04:00:00,5.6,23.58,,,,,
2250,22/10/17 04:30:00,5.6,23.59,,,,,
2251,22/10/17 05:00:00,5.6,23.60,,,,,
2252,22/10/17 05:30:00,3.7,23.60,,,,,
2253,22/10/17 06:00:00,5.6,23.61,,,,,
2254,22/10/17 06:30:00,5.6,23.58,,,,,
2255,22/10/17 07:00:00,3.7,23.50,,,,,
2256,22/10/17 07:30:00,15.5,23.44,,,,,
2257,22/10/17 08:00:00,5.6,23.39,,,,,
2258,22/10/17 08:30:00,5.6,23.36,,,,,
2259,22/10/17 09:00:00,5.6,23.38,,,,,
2260,22/10/17 09:30:00,3.7,23.55,,,,,
2261,22/10/17 10:00:00,3.7,23.76,,,,,
2262,22/10/17 10:30:00,5.6,23.86,,,,,
2263,22/10/17 11:00:00,15.5,23.91,,,,,
2264,22/10/17 11:30:00,3.7,23.94,,,,,
2265,22/10/17 11:34:56,,,,Logged,,,
2266,22/10/17 11:37:04,,,,,Logged,,
2267,22/10/17 11:37:11,,,,,,Logged,Logged
